release_date,movie_title,production_budget,domestic_gross,worldwide_gross,genres,start_year,runtime_minutes,averagerating,numvotes,Revenue
23-04-2009,Home,500000.0,15433.0,44793168.0,"Adventure,Animation,Comedy",2015,94.0,6.6,85831,44293168.0
23-04-2009,Home,500000.0,15433.0,44793168.0,"Drama,Romance",2013,90.0,6.8,306,44293168.0
23-04-2009,Home,500000.0,15433.0,44793168.0,Drama,2013,112.0,7.0,140,44293168.0
23-04-2009,Home,500000.0,15433.0,44793168.0,"Drama,Horror,Thriller",2016,87.0,3.9,303,44293168.0
23-04-2009,Home,500000.0,15433.0,44793168.0,Drama,2016,103.0,7.2,811,44293168.0
23-04-2009,Home,500000.0,15433.0,44793168.0,"Drama,Romance,Thriller",2018,71.0,8.4,32,44293168.0
19-12-2018,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,"Comedy,Family,Fantasy",2018,130.0,6.9,52103,211528518.0
28-10-2011,Puss in Boots,130000000.0,149260504.0,554987477.0,"Action,Adventure,Animation",2011,90.0,6.6,133355,424987477.0
05-11-2010,Megamind,130000000.0,148415853.0,321887208.0,"Action,Animation,Comedy",2010,95.0,7.3,207488,191887208.0
11-04-2014,Rio 2,130000000.0,131538435.0,492846291.0,"Adventure,Animation,Comedy",2014,101.0,6.3,72209,362846291.0
23-07-2010,Salt,130000000.0,118311368.0,290650494.0,"Action,Mystery,Thriller",2010,100.0,6.4,277204,160650494.0
28-03-2014,Noah,130000000.0,101200044.0,352831065.0,"Action,Adventure,Drama",2014,138.0,5.8,229326,222831065.0
28-03-2014,Noah,130000000.0,101200044.0,352831065.0,"Drama,Thriller",2011,105.0,6.5,12,222831065.0
21-12-2011,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,"Action,Adventure,Animation",2011,107.0,7.3,202430,243993951.0
31-05-2013,After Earth,130000000.0,60522097.0,251499665.0,"Action,Adventure,Drama",2013,100.0,4.8,181687,121499665.0
19-07-2013,R.I.P.D.,130000000.0,33618855.0,79076678.0,"Action,Adventure,Comedy",2013,96.0,5.6,109078,-50923322.0
22-02-2019,How to Train Your Dragon: The Hidden World,129000000.0,160791800.0,519258283.0,"Action,Adventure,Animation",2019,104.0,7.6,60769,390258283.0
19-05-2000,Dinosaur,127500000.0,137748063.0,356148063.0,Animation,2011,77.0,7.2,23,228648063.0
03-03-2017,Logan,127000000.0,226277068.0,615461394.0,"Comedy,Drama,Family",2010,94.0,6.2,252,488461394.0
03-03-2017,Logan,127000000.0,226277068.0,615461394.0,"Action,Drama,Sci-Fi",2017,137.0,8.1,560270,488461394.0
19-12-2014,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,"Adventure,Comedy,Family",2014,98.0,6.2,93103,226756621.0
21-11-2014,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,"Action,Adventure,Sci-Fi",2014,123.0,6.6,379050,641575131.0
29-04-2011,Fast Five,125000000.0,210031325.0,630163454.0,"Action,Crime,Thriller",2011,130.0,7.3,329892,505163454.0
08-08-2014,Teenage Mutant Ninja Turtles,125000000.0,191204754.0,485004754.0,"Action,Adventure,Comedy",2014,101.0,5.8,192220,360004754.0
30-03-1990,Teenage Mutant Ninja Turtles,13500000.0,135265915.0,202000000.0,"Action,Adventure,Comedy",2014,101.0,5.8,192220,188500000.0
16-12-2011,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,"Action,Adventure,Crime",2011,129.0,7.5,394189,410663443.0
31-03-2017,The Boss Baby,125000000.0,175003033.0,510878762.0,"Adventure,Animation,Comedy",2017,97.0,6.3,93730,385878762.0
01-04-2010,Clash of the Titans,125000000.0,163214888.0,493214888.0,"Action,Adventure,Fantasy",2010,106.0,5.8,256176,368214888.0
12-06-1981,Clash of the Titans,15000000.0,30000000.0,44400000.0,"Action,Adventure,Fantasy",2010,106.0,5.8,256176,29400000.0
04-11-2016,Trolls,125000000.0,153707064.0,344150134.0,"Adventure,Animation,Comedy",2016,92.0,6.5,63295,219150134.0
08-06-2012,Prometheus,125000000.0,126477084.0,402448265.0,"Adventure,Mystery,Sci-Fi",2012,124.0,7.0,538720,277448265.0
10-08-2012,The Bourne Legacy,125000000.0,113203870.0,280355920.0,"Action,Adventure,Thriller",2012,135.0,6.7,268678,155355920.0
13-07-2018,Skyscraper,125000000.0,68420120.0,304115534.0,"Action,Adventure,Thriller",2018,102.0,5.8,81193,179115534.0
03-08-2012,Total Recall,125000000.0,58877969.0,211856088.0,"Action,Adventure,Mystery",2012,118.0,6.3,228460,86856088.0
01-06-1990,Total Recall,65000000.0,119394839.0,261400000.0,"Action,Adventure,Mystery",2012,118.0,6.3,228460,196400000.0
13-01-2017,Monster Trucks,125000000.0,33370166.0,61642798.0,"Action,Adventure,Comedy",2016,104.0,5.7,13525,-63357202.0
29-07-2016,Jason Bourne,120000000.0,162192920.0,416168316.0,"Action,Thriller",2016,123.0,6.6,190596,296168316.0
21-11-2012,Life of Pi,120000000.0,124987022.0,620912003.0,"Adventure,Drama,Fantasy",2012,127.0,7.9,535836,500912003.0
13-04-2018,Rampage,120000000.0,101028233.0,428056280.0,"Action,Adventure,Sci-Fi",2018,107.0,6.1,115891,308056280.0
09-08-2013,Elysium,120000000.0,93050117.0,286192091.0,"Action,Drama,Sci-Fi",2013,109.0,6.6,395572,166192091.0
19-04-2013,Oblivion,120000000.0,89107235.0,287916633.0,"Action,Adventure,Sci-Fi",2013,124.0,7.0,453966,167916633.0
19-04-2013,Oblivion,120000000.0,89107235.0,287916633.0,Thriller,2011,116.0,8.0,8,167916633.0
24-03-2017,Power Rangers,120000000.0,85364450.0,142531552.0,"Action,Adventure,Sci-Fi",2017,124.0,6.0,92013,22531552.0
12-02-2014,RoboCop,120000000.0,58607007.0,242981799.0,"Action,Crime,Sci-Fi",2014,117.0,6.2,205798,122981799.0
17-07-1987,RoboCop,13000000.0,53424681.0,53424681.0,"Action,Crime,Sci-Fi",2014,117.0,6.2,205798,40424681.0
07-08-2015,Fantastic Four,120000000.0,56117548.0,167849187.0,"Action,Adventure,Drama",2015,100.0,4.3,140148,47849187.0
08-07-2005,Fantastic Four,87500000.0,154696080.0,333132750.0,"Action,Adventure,Drama",2015,100.0,4.3,140148,245632750.0
22-07-2005,The Island,120000000.0,35818913.0,163018913.0,"Drama,Romance",2011,95.0,5.1,705,43018913.0
22-07-2005,The Island,120000000.0,35818913.0,163018913.0,"Comedy,Drama",2018,134.0,6.2,1001,43018913.0
13-06-1980,The Island,22000000.0,15716828.0,15716828.0,"Drama,Romance",2011,95.0,5.1,705,-6283172.0
13-06-1980,The Island,22000000.0,15716828.0,15716828.0,"Comedy,Drama",2018,134.0,6.2,1001,-6283172.0
23-06-2010,Knight and Day,117000000.0,76423035.0,258751370.0,"Action,Adventure,Comedy",2010,109.0,6.3,169840,141751370.0
05-10-2018,Venom,116000000.0,213511408.0,853628605.0,"Action,Sci-Fi,Thriller",2018,112.0,6.7,275406,737628605.0
05-10-2018,Venom,116000000.0,213511408.0,853628605.0,Thriller,2011,92.0,3.0,162,737628605.0
16-09-2005,Venom,25000000.0,881745.0,881745.0,"Action,Sci-Fi,Thriller",2018,112.0,6.7,275406,-24118255.0
16-09-2005,Venom,25000000.0,881745.0,881745.0,Thriller,2011,92.0,3.0,162,-24118255.0
26-07-2013,The Wolverine,115000000.0,132556852.0,416456852.0,"Action,Adventure,Sci-Fi",2013,126.0,6.7,401286,301456852.0
25-12-2010,Gulliver's Travels,112000000.0,42779261.0,232017848.0,"Adventure,Comedy,Family",2010,85.0,4.9,61178,120017848.0
15-12-2017,Ferdinand,111000000.0,84410380.0,289847930.0,"Adventure,Animation,Comedy",2017,108.0,6.7,40229,178847930.0
18-05-2018,Deadpool 2,110000000.0,324591735.0,786680557.0,"Action,Adventure,Comedy",2018,119.0,7.8,391735,676680557.0
04-10-2013,Gravity,110000000.0,274092705.0,693698673.0,"Drama,Sci-Fi,Thriller",2013,91.0,7.7,710018,583698673.0
29-05-2015,San Andreas,110000000.0,155190832.0,456258539.0,"Action,Adventure,Drama",2015,114.0,6.1,192750,346258539.0
29-07-2011,The Smurfs,110000000.0,142614158.0,563749323.0,"Adventure,Animation,Comedy",2011,103.0,5.5,77577,453749323.0
28-06-2000,The Patriot,110000000.0,113330342.0,215300000.0,Documentary,2017,72.0,7.3,6,105300000.0
07-03-2014,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,"Action,Fantasy,War",2014,102.0,6.2,262978,220780051.0
21-12-2016,Passengers,110000000.0,100014699.0,302239672.0,"Drama,Romance,Sci-Fi",2016,116.0,7.0,311083,192239672.0
14-01-2011,The Green Hornet,110000000.0,98780042.0,229155503.0,"Action,Comedy,Crime",2011,119.0,5.8,148622,119155503.0
07-10-2011,Real Steel,110000000.0,85463309.0,263880341.0,"Action,Drama,Family",2011,127.0,7.1,283534,153880341.0
11-06-2010,The A-Team,110000000.0,77222099.0,177241171.0,"Action,Adventure,Thriller",2010,117.0,6.8,235256,67241171.0
31-07-2013,The Smurfs 2,110000000.0,71017784.0,348547523.0,"Adventure,Animation,Comedy",2013,105.0,5.4,34229,238547523.0
01-11-2013,Ender's Game,110000000.0,61737191.0,127983283.0,"Action,Adventure,Fantasy",2013,114.0,6.6,211722,17983283.0
31-03-2017,Ghost in the Shell,110000000.0,40563557.0,167910690.0,"Action,Drama,Sci-Fi",2017,107.0,6.4,176499,57910690.0
25-12-2001,Ali,109000000.0,58183966.0,87683966.0,Drama,2012,88.0,6.4,136,-21316034.0
25-12-2001,Ali,109000000.0,58183966.0,87683966.0,Drama,2019,110.0,7.7,79,-21316034.0
02-10-2015,The Martian,108000000.0,228433663.0,655271443.0,"Adventure,Drama,Sci-Fi",2015,144.0,8.0,680116,547271443.0
23-11-2016,Allied,106000000.0,40098064.0,119266661.0,"Action,Drama,Romance",2016,124.0,7.1,125741,13266661.0
22-07-2016,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,"Adventure,Animation,Comedy",2016,94.0,5.7,48932,297156682.0
22-09-2017,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,"Action,Adventure,Comedy",2017,141.0,6.8,230797,304803696.0
09-03-2018,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,"Adventure,Family,Fantasy",2018,109.0,4.2,34888,30401882.0
21-12-2018,Bumblebee,102000000.0,127195589.0,465195589.0,"Action,Adventure,Sci-Fi",2018,114.0,6.9,94155,363195589.0
26-10-2012,Cloud Atlas,102000000.0,27108272.0,130673154.0,"Action,Drama,Mystery",2012,172.0,7.4,326473,28673154.0
25-12-2012,Django Unchained,100000000.0,162805434.0,449948323.0,"Drama,Western",2012,165.0,8.4,1211405,349948323.0
22-12-2010,Little Fockers,100000000.0,148438600.0,310650574.0,"Comedy,Romance",2010,98.0,5.5,99222,210650574.0
06-08-2010,The Other Guys,100000000.0,119219978.0,170936470.0,"Action,Comedy,Crime",2010,107.0,6.7,221664,70936470.0
25-12-2013,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,"Biography,Crime,Drama",2013,180.0,8.2,1035358,289870414.0
24-05-2013,Epic,100000000.0,107518682.0,262794441.0,"Adventure,Animation,Family",2013,102.0,6.7,95318,162794441.0
17-08-2012,The Expendables 2,100000000.0,85028192.0,311979256.0,"Action,Adventure,Thriller",2012,103.0,6.6,277584,211979256.0
25-07-2014,Hercules,100000000.0,72688614.0,243388614.0,"Action,Adventure,Fantasy",2014,98.0,6.0,137287,143388614.0
25-07-2014,Hercules,100000000.0,72688614.0,243388614.0,Comedy,2014,112.0,6.2,72,143388614.0
13-06-1997,Hercules,70000000.0,99112101.0,250700000.0,"Action,Adventure,Fantasy",2014,98.0,6.0,137287,180700000.0
13-06-1997,Hercules,70000000.0,99112101.0,250700000.0,Comedy,2014,112.0,6.2,72,180700000.0
10-12-2010,The Tourist,100000000.0,67631157.0,278731369.0,"Action,Adventure,Thriller",2010,103.0,6.0,206714,178731369.0
24-09-2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0,"Action,Adventure,Animation",2010,97.0,7.0,73790,39716717.0
15-03-2019,Wonder Park,100000000.0,45216793.0,115149422.0,"Adventure,Animation,Comedy",2019,85.0,5.7,3091,15149422.0
15-08-2014,The Expendables 3,100000000.0,39322544.0,209461378.0,"Action,Adventure,Thriller",2014,126.0,6.1,156432,109461378.0
12-03-2010,Green Zone,100000000.0,35497337.0,97523020.0,"Action,Drama,Thriller",2010,115.0,6.8,122132,-2476980.0
20-10-2017,Geostorm,100000000.0,33700160.0,220796009.0,"Action,Sci-Fi,Thriller",2017,109.0,5.3,78287,120796009.0
25-12-2015,Point Break,100000000.0,28782481.0,126704591.0,"Action,Crime,Sport",2015,114.0,5.3,53802,26704591.0
12-07-1991,Point Break,24000000.0,43218387.0,83531958.0,"Action,Crime,Sport",2015,114.0,5.3,53802,59531958.0
11-12-2015,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,"Action,Adventure,Biography",2015,122.0,6.9,108628,-10306691.0
18-04-2014,Transcendence,100000000.0,23022309.0,103039258.0,Drama,2012,98.0,6.1,22,3039258.0
18-04-2014,Transcendence,100000000.0,23022309.0,103039258.0,"Action,Drama,Sci-Fi",2014,119.0,6.3,204481,3039258.0
14-12-2018,Mortal Engines,100000000.0,15951040.0,85287417.0,"Action,Adventure,Fantasy",2018,128.0,6.1,70193,-14712583.0
06-11-2015,The Peanuts Movie,99000000.0,130178411.0,250091610.0,"Adventure,Animation,Comedy",2015,88.0,7.1,39149,151091610.0
19-05-2017,Alien: Covenant,97000000.0,74262031.0,238521247.0,"Horror,Sci-Fi,Thriller",2017,122.0,6.4,226920,141521247.0
13-03-2015,Cinderella,95000000.0,201151353.0,534551353.0,"Drama,Family,Fantasy",2015,105.0,6.9,142792,439551353.0
15-02-1950,Cinderella,2900000.0,85000000.0,263591415.0,"Drama,Family,Fantasy",2015,105.0,6.9,142792,260691415.0
13-07-2012,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,"Adventure,Animation,Comedy",2012,88.0,6.6,175601,784765137.0
28-12-2001,Black Hawk Down,95000000.0,108638745.0,159691085.0,Documentary,2014,57.0,7.8,167,64691085.0
27-05-2010,Sex and the City 2,95000000.0,95347692.0,294680778.0,"Comedy,Drama,Romance",2010,146.0,4.4,69199,199680778.0
12-02-2010,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0,"Adventure,Family,Fantasy",2010,118.0,5.9,165108,128050874.0
10-08-2012,The Campaign,95000000.0,86907746.0,104907746.0,Comedy,2012,85.0,6.1,118678,9907746.0
10-08-2012,The Campaign,95000000.0,86907746.0,104907746.0,Documentary,2013,60.0,6.9,14,9907746.0
12-11-2010,Unstoppable,95000000.0,81562942.0,165720921.0,"Action,Thriller",2010,98.0,6.8,173019,70720921.0
12-11-2010,Unstoppable,95000000.0,81562942.0,165720921.0,Documentary,2013,65.0,4.3,551,70720921.0
12-11-2010,Unstoppable,95000000.0,81562942.0,165720921.0,"Action,Crime",2018,116.0,6.5,576,70720921.0
12-11-2010,Unstoppable,95000000.0,81562942.0,165720921.0,Documentary,2019,84.0,8.1,8,70720921.0
19-08-2016,Ben-Hur,95000000.0,26410477.0,91669648.0,"Action,Adventure,Drama",2016,123.0,5.7,37975,-3330352.0
18-11-1959,Ben-Hur,15000000.0,73000000.0,73259017.0,"Action,Adventure,Drama",2016,123.0,5.7,37975,58259017.0
06-02-2015,Seventh Son,95000000.0,17725785.0,108874967.0,"Action,Adventure,Fantasy",2014,102.0,5.5,66565,13874967.0
13-02-2015,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,"Action,Adventure,Comedy",2014,129.0,7.7,544510,310561724.0
05-08-2011,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,"Action,Drama,Sci-Fi",2011,105.0,7.6,473020,377986200.0
14-02-2013,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,"Action,Thriller",2013,98.0,5.3,188383,212249198.0
25-12-2013,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,"Adventure,Comedy,Drama",2013,114.0,7.3,275300,96861183.0
20-12-2017,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,"Action,Adventure,Comedy",2017,119.0,7.0,242735,874496193.0
25-12-2009,Sherlock Holmes,90000000.0,209028679.0,498438212.0,Adventure,2011,77.0,5.4,48,408438212.0
15-04-2011,Rio,90000000.0,143619809.0,487519809.0,"Adventure,Animation,Comedy",2011,96.0,6.9,191621,397519809.0
15-04-2011,Rio,90000000.0,143619809.0,487519809.0,Documentary,2012,90.0,8.3,14,397519809.0
15-04-2011,Rio,90000000.0,143619809.0,487519809.0,Drama,2017,87.0,2.6,7,397519809.0
20-12-2011,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,"Crime,Drama,Mystery",2011,158.0,7.8,387580,149373970.0
11-07-1997,Contact,90000000.0,100920329.0,165900000.0,"Documentary,History",2010,79.0,7.3,23,75900000.0
11-07-1997,Contact,90000000.0,100920329.0,165900000.0,Documentary,2017,172.0,8.7,40,75900000.0
23-09-2016,The Magnificent Seven,90000000.0,93432655.0,162525156.0,"Action,Adventure,Western",2016,132.0,6.9,168514,72525156.0
18-12-2015,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,"Adventure,Animation,Comedy",2015,92.0,5.1,14507,159517956.0
24-07-2015,Pixels,90000000.0,78765986.0,244041804.0,"Action,Comedy",2010,100.0,4.6,54,154041804.0
24-07-2015,Pixels,90000000.0,78765986.0,244041804.0,"Action,Comedy,Sci-Fi",2015,105.0,5.6,119789,154041804.0
22-04-2005,The Interpreter,90000000.0,72708161.0,162753837.0,"Comedy,Drama",2018,113.0,6.7,241,72753837.0
07-08-2013,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,"Adventure,Family,Fantasy",2013,106.0,5.8,102313,110859554.0
10-06-2016,Now You See Me 2,90000000.0,65075540.0,328325007.0,"Action,Adventure,Comedy",2016,129.0,6.5,216219,238325007.0
04-04-1997,The Saint,90000000.0,61363304.0,169400000.0,Drama,2016,96.0,6.4,516,79400000.0
16-03-2018,Tomb Raider,90000000.0,58250803.0,273477501.0,"Action,Adventure,Fantasy",2018,119.0,6.3,163560,183477501.0
25-04-1997,Volcano,90000000.0,47546796.0,120100000.0,Drama,2011,99.0,7.2,1181,30100000.0
25-04-1997,Volcano,90000000.0,47546796.0,120100000.0,"Comedy,Drama",2018,104.0,6.9,172,30100000.0
19-08-2011,Conan the Barbarian,90000000.0,21295021.0,63356133.0,"Action,Adventure,Fantasy",2011,113.0,5.2,90834,-26643867.0
14-05-1982,Conan the Barbarian,20000000.0,38264085.0,79114085.0,"Action,Adventure,Fantasy",2011,113.0,5.2,90834,59114085.0
21-10-2011,The Three Musketeers,90000000.0,20377913.0,139877913.0,"Action,Adventure,Romance",2011,110.0,5.8,98408,49877913.0
21-10-2011,The Three Musketeers,90000000.0,20377913.0,139877913.0,Adventure,2013,112.0,3.7,213,49877913.0
21-04-2017,The Promise,90000000.0,8224288.0,10551417.0,"Drama,History",2016,133.0,6.1,164555,-79448583.0
21-04-2017,The Promise,90000000.0,8224288.0,10551417.0,Thriller,2016,90.0,5.8,8,-79448583.0
21-04-2017,The Promise,90000000.0,8224288.0,10551417.0,"Drama,Horror,Thriller",2017,114.0,6.1,629,-79448583.0
24-11-2010,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,"Action,Family,Fantasy",2010,110.0,4.3,3119,-69533984.0
13-12-2017,Bright,90000000.0,0.0,0.0,"Action,Crime,Fantasy",2017,117.0,6.4,147834,-90000000.0
14-09-2018,The Predator,88000000.0,51024708.0,159487563.0,"Action,Adventure,Sci-Fi",2018,107.0,5.4,94888,71487563.0
22-12-2000,Cast Away,85000000.0,233632142.0,427230516.0,"Adventure,Drama",2017,90.0,6.3,11,342230516.0
21-03-2014,Divergent,85000000.0,150947895.0,276014965.0,"Action,Adventure,Mystery",2014,139.0,6.7,399703,191014965.0
28-09-2012,Hotel Transylvania,85000000.0,148313048.0,378505812.0,"Animation,Comedy,Family",2012,91.0,7.1,204571,293505812.0
05-04-2019,Shazam!,85000000.0,139606856.0,362899733.0,"Action,Adventure,Comedy",2019,132.0,7.4,109051,277899733.0
10-02-2012,Safe House,85000000.0,126181630.0,208542162.0,"Action,Adventure,Crime",2012,115.0,6.8,192655,123542162.0
04-11-2011,Tower Heist,85000000.0,78046570.0,150422946.0,"Action,Comedy,Crime",2011,104.0,6.2,125102,65422946.0
30-03-2012,Mirror Mirror,85000000.0,64935167.0,173613482.0,"Adventure,Comedy,Drama",2012,106.0,5.6,79510,88613482.0
23-11-2011,Arthur Christmas,85000000.0,46462469.0,149717124.0,"Adventure,Animation,Comedy",2011,97.0,7.1,45439,64717124.0
20-01-2017,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,"Action,Adventure,Thriller",2017,107.0,5.2,77976,260033359.0
30-07-2010,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0,"Action,Comedy,Family",2010,82.0,4.3,12642,28026383.0
15-03-2002,Showtime,85000000.0,37948765.0,78948765.0,"Drama,Fantasy,Musical",2010,100.0,4.2,20,-6051235.0
09-05-1997,Father's Day,85000000.0,28681080.0,35681080.0,"Action,Comedy,Horror",2011,99.0,6.0,2482,-49318920.0
09-05-1997,Father's Day,85000000.0,28681080.0,35681080.0,Drama,2012,128.0,6.1,11,-49318920.0
20-12-2017,The Greatest Showman,84000000.0,174340174.0,386665550.0,"Biography,Drama,Musical",2017,105.0,7.6,199663,302665550.0
19-07-2013,RED 2,84000000.0,53262560.0,141507355.0,"Action,Comedy,Crime",2013,116.0,6.6,148846,57507355.0
23-06-2006,Click,82500000.0,137355633.0,237685089.0,"Drama,Horror,Mystery",2010,127.0,3.6,290,155185089.0
14-02-2008,Jumper,82500000.0,80172128.0,222640812.0,"Biography,Documentary,Drama",2013,5.0,8.0,5,140140812.0
13-08-2010,The Expendables,82000000.0,103068524.0,268268174.0,"Action,Adventure,Thriller",2010,103.0,6.5,307897,186268174.0
23-03-2012,The Hunger Games,80000000.0,408010692.0,677923379.0,"Action,Adventure,Sci-Fi",2012,142.0,7.2,795227,597923379.0
26-05-2011,The Hangover Part II,80000000.0,254464305.0,586464305.0,"Comedy,Mystery",2011,102.0,6.5,432800,506464305.0
10-02-2017,The Lego Batman Movie,80000000.0,175750384.0,310660018.0,"Action,Animation,Comedy",2017,104.0,7.3,116433,230660018.0
25-09-2015,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,"Animation,Comedy,Family",2015,89.0,6.7,92905,389500298.0
12-07-2013,Grown Ups 2,80000000.0,133668525.0,247023808.0,Comedy,2013,101.0,5.4,128500,167023808.0
16-12-2011,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,"Adventure,Animation,Comedy",2011,87.0,4.4,28158,269088523.0
19-02-2010,Shutter Island,80000000.0,128012934.0,299461782.0,"Mystery,Thriller",2010,138.0,8.1,1005960,219461782.0
17-12-2010,Yogi Bear,80000000.0,100246011.0,204774690.0,"Adventure,Animation,Comedy",2010,80.0,4.6,18934,124774690.0
15-01-2010,The Book of Eli,80000000.0,94835059.0,158750817.0,"Action,Adventure,Drama",2010,118.0,6.9,271307,78750817.0
17-10-2014,Fury,80000000.0,85817906.0,210315681.0,"Action,Drama,War",2014,134.0,7.6,381993,130315681.0
28-09-2018,Smallfoot,80000000.0,83240103.0,213691277.0,"Adventure,Animation,Comedy",2018,96.0,6.7,23295,133691277.0
08-07-2011,Zookeeper,80000000.0,80360866.0,170805525.0,"Comedy,Family,Romance",2011,102.0,5.2,52396,90805525.0
08-08-1997,Conspiracy Theory,80000000.0,76118990.0,142783718.0,"Horror,Thriller",2016,79.0,5.8,688,62783718.0
